"Date of Download: 2022-03-20_19:28:59"
"Search Parameters: Data Level:all  Trait List:  Trial List:6893,6631,6605,6632,6606,6332,6635,6943,5337  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","L chromometer value|CO_334:0002065","a chromometer value|CO_334:0002066","apical pubescence visual rating 0-2|CO_334:0000309","b chromometer value|CO_334:0002064","branching level counting|CO_334:0000079","cassava anthractnose disease incidence in 6-month|CO_334:0000181","cassava anthractnose disease severity in 6-month|CO_334:0000184","cassava bacterial blight incidence 3-month evaluation|CO_334:0000178","cassava bacterial blight severity 3-month evaluation|CO_334:0000175","cassava green mite severity first evaluation|CO_334:0000189","cassava mosaic disease incidence 1-month evaluation|CO_334:0000195","cassava mosaic disease incidence 3-month evaluation|CO_334:0000196","cassava mosaic disease severity 1-month evaluation|CO_334:0000191","cassava mosaic disease severity 3-month evaluation|CO_334:0000192","central leaf shape visual rating 1-10|CO_334:0000119","dry matter content percentage|CO_334:0000092","dry yield|CO_334:0000014","ease of peeling root cortex visual rating 1-3|CO_334:0000308","first apical branch height measurement in cm|CO_334:0000106","first fully expanded leaf color visual rating 1-9|CO_334:0000102","fresh root yield|CO_334:0000013","fresh shoot weight measurement in kg per plot|CO_334:0000016","fresh storage root weight per plot|CO_334:0000012","fufu dry weight in kg|CO_334:0002019","fufu fibre weight in g|CO_334:0002016","fufu initial weight in kg|CO_334:0002013","fufu peel weight in kg|CO_334:0002014","fufu peeled root weight in kg|CO_334:0002015","fufu pressed weight in kg|CO_334:0002018","gari fried weight in kg|CO_334:0002026","gari initial weight in kg|CO_334:0002020","gari mash weight in kg|CO_334:0002023","gari peel weight in kg|CO_334:0002021","gari peeled root weight in kg|CO_334:0002022","gari pressed weight in kg|CO_334:0002024","gari pulverised weight in kg|CO_334:0002025","gari shaft coarse weight in g|CO_334:0002027","gari shaft medium weight in g|CO_334:0002028","harvest index variable|CO_334:0000015","initial vigor assessment 1-7|CO_334:0000009","petiole color visual rating 1-9|CO_334:0000023","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant stands harvested counting|CO_334:0000010","root neck length visual rating 0-7|CO_334:0000022","root number counting|CO_334:0000011","rotted storage root counting|CO_334:0000084","sprout count at one-month|CO_334:0000213","sprout count at six-month|CO_334:0000215","sprout count at three-month|CO_334:0000214","sprouting proportion|CO_334:0000008","starch content percentage|CO_334:0000071","staygreen visual scale 1-9|CO_334:0000224","storage root cortex color visual rating 1-4|CO_334:0000115","storage root periderm color visual rating 1-4|CO_334:0000064","storage root pulp color visual rating 1-3|CO_334:0000021","storage root shape visual rating 1-6|CO_334:0000020","storage root size visual rating 1-7|CO_334:0000019","total carotenoid by chart 1-8|CO_334:0000161","unexpanded apical leaf color visual rating 1-9|CO_334:0000101","notes"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","861434","TMS18F1276P0008","","plot","1662730","2020-19.GS.C4B.PYT.135.UB-rep1-TMS18F1276P0008_1009","1","1","1009","1","9","test","","87.44","0.01","0","17.83","2","0.00","1","1.00","3","5","0.00","0.00","1","1","5","33.50","","2","65.00","3","","18.00","26.40","","","","","","","","","","","","","","","","","7","7","3","126.25","8","5","32","","9","10","9","0.90","","3","1","3","1","3","7","1","5","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","861934","TMS18F1278P0024","","plot","1662982","2020-19.GS.C4B.PYT.135.UB-rep1-TMS18F1278P0024_1016","1","2","1016","1","16","test","","87.87","0.18","0","18.13","4","0.11","3","0.90","3","4","0.00","0.00","1","1","5","34.60","","2","26.00","3","","8.50","25.00","","","","","","","","","","","","","","","","","7","5","","95.00","7","5","29","","10","9","10","1.00","","2","1","3","1","2","5","1","5","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","861275","TMS18F1278P0077","","plot","1662771","2020-19.GS.C4B.PYT.135.UB-rep1-TMS18F1278P0077_1050","1","6","1050","3","14","test","","86.08","-0.66","0","18.27","4","0.00","1","0.50","2","5","0.00","0.00","1","1","5","30.20","","2","27.50","3","","15.00","11.60","","","","","","","","","","","","","","","","","7","7","2","121.25","8","3","23","","10","10","10","1.00","","3","1","3","1","2","5","1","7","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","861284","TMS18F1279P0001","","plot","1662787","2020-19.GS.C4B.PYT.135.UB-rep1-TMS18F1279P0001_1087","1","10","1087","5","15","test","","86.32","0.60","0","17.47","5","0.00","1","0.90","3","4","0.00","0.00","1","1","5","28.50","","2","23.25","3","","10.00","15.30","","","","","","","","","","","","","","","","","7","7","2","100.75","10","5","37","","10","10","10","1.00","","2","2","3","1","2","7","1","7","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","861294","TMS18F1279P0006","","plot","1662723","2020-19.GS.C4B.PYT.135.UB-rep1-TMS18F1279P0006_1071","1","8","1071","4","2","test","","87.23","1.01","0","18.66","4","0.00","1","0.70","2","4","0.00","0.00","1","1","5","35.80","","2","45.00","3","","11.50","11.20","","","","","","","","","","","","","","","","","7","7","1","112.00","10","3","43","","10","10","10","1.00","","4","2","3","1","3","5","1","5","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","861299","TMS18F1279P0008","","plot","1662801","2020-19.GS.C4B.PYT.135.UB-rep1-TMS18F1279P0008_1002","1","1","1002","1","2","test","","87.53","-0.18","0","18.90","4","0.11","2","1.00","3","3","0.00","0.00","1","1","5","28.80","","2","31.25","5","","5.50","10.80","","","","","","","","","","","","","","","","","5","8","","78.75","9","5","45","","10","9","10","1.00","","1","1","3","1","3","5","1","7","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","862040","TMS18F1280P0032","","plot","1662759","2020-19.GS.C4B.PYT.135.UB-rep1-TMS18F1280P0032_1049","1","6","1049","3","13","test","","86.09","0.82","0","18.05","4","0.00","1","0.67","2","4","0.00","0.00","1","1","5","25.10","","2","24.25","3","","5.00","5.50","","","","","","","","","","","","","","","","","5","7","2","87.50","9","5","38","","10","10","9","1.00","","3","2","3","1","2","5","1","7","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","864192","TMS18F1286P0003","","plot","1662927","2020-19.GS.C4B.PYT.135.UB-rep1-TMS18F1286P0003_1068","1","8","1068","4","5","test","","","","0","","4","0.10","2","0.60","2","4","0.00","0.00","1","1","5","","","2","46.25","3","","18.00","9.00","","","","","","","","","","","","","","","","","7","9","","138.75","10","5","28","","10","10","10","1.00","","1","2","3","1","3","3","1","7","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","864211","TMS18F1287P0005","","plot","1662842","2020-19.GS.C4B.PYT.135.UB-rep1-TMS18F1287P0005_1126","1","14","1126","7","18","test","","","","","","","","","","","","","","","","","37.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27","","","","","0.00","","","","","","","","","","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","863234","TMS18F1288P0003","","plot","1662814","2020-19.GS.C4B.PYT.135.UB-rep1-TMS18F1288P0003_1082","1","10","1082","5","10","test","","87.80","-0.15","0","19.53","4","0.13","2","0.20","2","4","0.00","0.00","1","1","5","34.60","","2","48.75","3","","6.00","13.30","","","","","","","","","","","","","","","","","5","7","","107.50","7","3","50","","9","8","10","0.90","","2","1","3","1","2","5","1","5","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","863252","TMS18F1288P0021","","plot","1662816","2020-19.GS.C4B.PYT.135.UB-rep1-TMS18F1288P0021_1027","1","3","1027","2","10","test","","84.81","0.79","0","27.60","3","0.00","1","0.60","2","4","0.00","0.00","1","1","5","33.50","","2","32.00","5","","9.50","19.90","","","","","","","","","","","","","","","","","7","7","3","121.25","10","5","59","","10","10","10","1.00","","2","1","3","2","3","7","2","7","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","863269","TMS18F1289P0004","","plot","1662854","2020-19.GS.C4B.PYT.135.UB-rep1-TMS18F1289P0004_1130","1","15","1130","8","15","test","","86.08","-0.11","1","18.85","4","0.00","1","0.67","2","4","0.00","0.00","1","1","5","35.80","","2","38.75","5","","13.00","11.80","","","","","","","","","","","","","","","","","5","7","2","136.25","9","3","31","","9","10","9","0.90","","3","1","3","1","2","5","1","7","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","863281","TMS18F1289P0016","","plot","1662850","2020-19.GS.C4B.PYT.135.UB-rep1-TMS18F1289P0016_1026","1","3","1026","2","11","test","","85.55","0.27","1","26.83","4","0.11","2","0.60","2","3","0.00","0.00","1","1","5","33.50","","2","36.25","3","","5.50","10.80","","","","","","","","","","","","","","","","","7","7","","76.25","10","3","37","","10","9","10","1.00","","1","1","2","2","2","5","2","7","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","863702","TMS18F1294P0011","","plot","1662826","2020-19.GS.C4B.PYT.135.UB-rep1-TMS18F1294P0011_1012","1","2","1012","1","12","test","","88.10","-0.18","1","19.47","4","0.00","1","0.50","2","5","0.00","0.00","1","1","5","40.20","","2","22.75","3","","13.50","20.50","","","","","","","","","","","","","","","","","7","9","1","123.75","9","5","37","","10","10","10","1.00","","2","1","3","1","3","7","1","7","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","863732","TMS18F1295P0024","","plot","1662817","2020-19.GS.C4B.PYT.135.UB-rep1-TMS18F1295P0024_1133","1","15","1133","8","12","test","","82.96","1.53","0","23.77","4","0.00","1","0.71","2","5","0.00","0.00","1","1","5","30.00","","2","27.50","3","","7.50","10.30","","","","","","","","","","","","","","","","","5","7","1","126.25","7","5","33","","8","7","7","0.80","","3","2","3","2","2","7","2","7","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","863752","TMS18F1296P0018","","plot","1662794","2020-19.GS.C4B.PYT.135.UB-rep1-TMS18F1296P0018_1031","1","4","1031","2","6","test","","87.79","0.41","0","18.20","3","0.00","1","1.00","3","4","0.00","0.00","1","1","5","36.90","","2","31.75","3","","5.00","10.00","","","","","","","","","","","","","","","","","5","7","1","101.25","6","3","55","","7","7","6","0.70","","4","2","3","1","2","3","1","7","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","863769","TMS18F1296P0035","","plot","1662865","2020-19.GS.C4B.PYT.135.UB-rep1-TMS18F1296P0035_1100","1","12","1100","6","9","test","","86.18","0.12","0","28.82","5","0.00","1","0.38","2","4","0.00","0.00","1","1","5","28.90","","2","30.50","3","","7.50","10.40","","","","","","","","","","","","","","","","","5","3","2","123.75","4","3","20","","9","6","8","0.90","","3","1","3","2","3","7","2","5","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","863779","TMS18F1297P0008","","plot","1662847","2020-19.GS.C4B.PYT.135.UB-rep1-TMS18F1297P0008_1001","1","1","1001","1","1","test","","88.34","0.16","0","18.62","3","0.00","1","1.00","3","4","0.00","0.00","1","1","5","31.90","","2","38.75","5","","5.20","17.40","","","","","","","","","","","","","","","","","7","9","1","100.00","9","5","55","","10","10","10","1.00","","4","1","3","1","2","7","1","7","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","863793","TMS18F1298P0013","","plot","1662926","2020-19.GS.C4B.PYT.135.UB-rep1-TMS18F1298P0013_1091","1","11","1091","6","18","test","","88.27","0.44","0","19.14","2","0.00","1","0.70","2","4","0.60","0.80","4","4","5","29.70","","2","62.50","3","","26.75","17.80","","","","","","","","","","","","","","","","","7","7","3","139.75","10","3","31","","10","10","10","1.00","","3","1","3","1","2","5","1","7","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","863804","TMS18F1298P0024","","plot","1662740","2020-19.GS.C4B.PYT.135.UB-rep1-TMS18F1298P0024_1080","1","9","1080","5","8","test","","","","0","","4","0.00","1","1.00","3","4","0.00","0.00","1","1","5","","","2","40.00","3","","8.00","7.50","","","","","","","","","","","","","","","","","7","7","2","130.00","3","5","27","","3","3","3","0.30","","3","1","3","1","2","7","1","7","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","863806","TMS18F1298P0026","","plot","1662754","2020-19.GS.C4B.PYT.135.UB-rep1-TMS18F1298P0026_1006","1","1","1006","1","6","test","","87.27","-0.37","1","19.15","2","0.00","1","0.80","3","3","0.00","0.00","1","1","5","34.90","","2","71.25","3","","15.00","32.10","","","","","","","","","","","","","","","","","7","9","3","128.75","9","3","26","","10","10","10","1.00","","3","1","3","1","2","7","1","7","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","863819","TMS18F1299P0012","","plot","1662872","2020-19.GS.C4B.PYT.135.UB-rep1-TMS18F1299P0012_1099","1","11","1099","6","10","test","","86.84","-0.06","0","29.26","3","0.00","1","0.78","3","4","0.00","0.00","1","1","5","30.20","","2","29.25","3","","7.00","7.50","","","","","","","","","","","","","","","","","5","3","1","85.50","8","5","44","","9","9","9","0.90","","3","2","3","2","2","5","2","5","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","863827","TMS18F1299P0020","","plot","1662934","2020-19.GS.C4B.PYT.135.UB-rep1-TMS18F1299P0020_1060","1","7","1060","4","13","test","","88.60","-0.41","0","20.46","4","0.00","1","0.80","2","4","0.00","0.00","1","1","5","32.70","","2","28.50","3","","11.00","15.20","","","","","","","","","","","","","","","","","7","7","1","108.75","5","3","35","","10","10","10","1.00","","3","1","3","1","2","5","1","5","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","1045398","TMS18F1299P0027","","plot","1662833","2020-19.GS.C4B.PYT.135.UB-rep1-TMS18F1299P0027_1123","1","14","1123","7","15","test","","85.79","-0.18","1","28.30","4","0.00","1","0.75","2","3","0.00","0.00","1","1","5","32.10","","2","32.00","3","","8.00","13.00","","","","","","","","","","","","","","","","","7","9","2","131.25","7","5","37","","8","8","8","0.80","","3","2","3","2","3","7","2","5","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","863850","TMS18F1300P0015","","plot","1662906","2020-19.GS.C4B.PYT.135.UB-rep1-TMS18F1300P0015_1013","1","2","1013","1","13","test","","87.46","0.45","0","18.59","3","0.00","1","0.00","1","4","0.00","0.00","1","1","5","40.90","","2","32.25","3","","3.50","5.90","","","","","","","","","","","","","","","","","7","9","3","73.75","6","5","24","","10","1","9","1.00","","3","1","3","2","2","3","1","5","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","863852","TMS18F1300P0017","","plot","1662750","2020-19.GS.C4B.PYT.135.UB-rep1-TMS18F1300P0017_1008","1","1","1008","1","8","test","","87.13","0.27","1","18.15","4","0.00","1","0.89","3","2","0.00","0.00","1","1","5","32.30","","2","40.00","3","","18.50","29.00","","","","","","","","","","","","","","","","","7","8","1","140.00","8","5","55","","9","9","9","0.90","","2","1","3","1","2","7","1","7","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","863853","TMS18F1301P0001","","plot","1662913","2020-19.GS.C4B.PYT.135.UB-rep1-TMS18F1301P0001_1057","1","7","1057","4","16","test","","88.49","0.04","0","19.05","4","0.00","1","0.70","3","4","0.00","0.20","1","3","5","30.00","","2","31.75","3","","9.50","17.30","","","","","","","","","","","","","","","","","5","7","1","118.75","10","3","37","","10","10","10","1.00","","4","1","3","1","2","5","1","7","TZMRK180001_1-1"
"2019","162","IITA","IITA cassava breeding program, Ibadan, Nigeria","6332","19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Alpha","2","4","0.216","no","no","2019-July-18","2020-July-22","5","Ubiaja","863368","TMS18F1303P0010","","plot","1662836","2020-19.GS.C4B.PYT.135.UB-rep1-TMS18F1303P0010_1079","1","9","1079","5","7","test","","87.87","0.50","0","18.99","3","0.00","1","1.00","3","4","0.00","0.00","1","1","5","34.30","","2","41.50","3","","2.00","3.60","","","","","","","","","","","","","","","","","5","7","1","110.00","4","5","16","","4","3","4","0.40","","3","1","3","1","2","3","1","7","TZMRK180001_1-1"
